STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/10/2015,,,,,0.4,",,7,0700",0,",,7,",0,",,7,0700",86,",,7",64,",,7",64,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/11/2015,,,,,0.66,",,7,0700",0,",,7,",0,",,7,0700",68,",,7",37,",,7",59,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/12/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",77,",,7",51,",,7",53,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/13/2015,,,,,0.95,",,7,0700",0,",,7,",0,",,7,0700",73,",,7",53,",,7",64,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/14/2015,,,,,0.16,",,7,0700",0,",,7,",0,",,7,0700",73,",,7",52,",,7",54,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/15/2015,,,,,0.05,",,7,0700",0,",,7,",0,",,7,0700",68,",,7",54,",,7",59,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/16/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",78,",,7",50,",,7",54,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/17/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",82,",,7",53,",,7",56,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/18/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",82,",,7",53,",,7",54,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/19/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",80,",,7",54,",,7",56,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/20/2015,,,,,0.3,",,7,0700",0,",,7,",0,",,7,0700",79,",,7",52,",,7",52,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/21/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",66,",,7",40,",,7",44,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/22/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",62,",,7",43,",,7",49,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/23/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",68,",,7",40,",,7",40,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/24/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",73,",,7",40,",,7",49,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/25/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",74,",,7",43,",,7",45,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/26/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",70,",,7",45,",,7",48,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/27/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",67,",,7",39,",,7",43,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/28/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",72,",,7",43,",,7",52,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/29/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",74,",,7",52,",,7",68,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,9/30/2015,,,,,2.15,",,7,0700",0,",,7,",0,",,7,0700",71,",,7",,,58,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/1/2015,,,,,0.51,",,7,0700",,,,,60,",,7",45,",,7",46,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/2/2015,,,,,0,",,7,0700",,,,,57,",,7",40,",,7",40,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/3/2015,,,,,0,",,7,0700",,,,,50,",,7",40,",,7",43,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/4/2015,,,,,0,",,7,0700",,,,,50,",,7",43,",,7",46,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/5/2015,,,,,0,",,7,0700",,,,,59,",,7",35,",,7",37,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/6/2015,,,,,0,",,7,0700",,,,,63,",,7",37,",,7",47,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/7/2015,,,,,0,",,7,0700",,,,,66,",,7",47,",,7",53,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/8/2015,,,,,0.01,",,7,0700",,,,,67,",,7",39,",,7",46,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/9/2015,,,,,0.03,",,7,0700",,,,,67,",,7",39,",,7",61,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/10/2015,,,,,0.49,",,7,0700",,,,,63,",,7",,,41,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/11/2015,,,,,0,",,7,0700",,,,,57,",,7",33,",,7",50,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/12/2015,,,,,0,",,7,0700",,,,,70,",,7",37,",,7",50,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/13/2015,,,,,0,",,7,0700",,,,,77,",,7",44,",,7",58,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/14/2015,,,,,0.09,",,7,0700",,,,,64,",,7",50,",,7",53,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/15/2015,,,,,0.01,",,7,0700",,,,,55,",,7",38,",,7",42,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/16/2015,,,,,0.05,",,7,0700",,,,,59,",,7",42,",,7",43,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/17/2015,,,,,0.07,",,7,0700",,,,,53,",,7",25,",,7",37,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/18/2015,,,,,0,"T,,7,0700",0,"T,,7,",0,"T,,7,0700",44,",,7",,,,,,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/19/2015,,,,,0,",,7,0700",,,0,",,7,0700",40,",,7",,,21,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/20/2015,,,,,0,",,7,0700",,,,,52,",,7",21,",,7",51,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/21/2015,,,,,0.02,",,7,0700",,,,,64,",,7",50,",,7",50,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/22/2015,,,,,0.02,",,7,0700",,,,,63,",,7",46,",,7",61,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/23/2015,,,,,0.04,",,7,0700",,,,,66,",,7",33,",,7",33,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/24/2015,,,,,0,",,7,0700",,,,,50,",,7",25,",,7",26,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/25/2015,,,,,0.22,",,7,0700",,,,,52,",,7",26,",,7",52,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/26/2015,,,,,0,"T,,7,0700",,,,,53,",,7",30,",,7",33,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/27/2015,,,,,0,",,7,0700",,,,,52,",,7",24,",,7",25,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/28/2015,,,,,0,"T,,7,0700",,,,,56,",,7",25,",,7",45,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/29/2015,,,,,1.35,",,7,0700",,,,,62,",,7",43,",,7",59,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,10/31/2015,,,,,0,",,7,0700",,,,,48,",,7",25,",,7",26,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/1/2015,,,,,0,",,7,0700",0,",,7,",,,49,",,7",25,",,7",47,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/2/2015,,,,,0,",,7,0700",0,",,7,",,,62,",,7",43,",,7",44,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/3/2015,,,,,0,",,7,0700",0,",,7,",,,59,",,7",34,",,7",46,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/4/2015,,,,,0,",,7,0700",0,",,7,",,,70,",,7",37,",,7",39,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/5/2015,,,,,0,",,7,0700",0,",,7,",,,69,",,7",39,",,7",54,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/6/2015,,,,,0,",,7,0700",0,",,7,",,,72,",,7",54,",,7",60,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/7/2015,,,,,0.03,",,7,0700",,,,,71,",,7",47,",,7",47,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/8/2015,,,,,0.03,",,7,0700",,,,,48,",,7",37,",,7",37,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/9/2015,,,,,0,",,7,0700",0,",,7,",,,47,",,7",24,",,7",38,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/10/2015,,,,,0.01,",,7,0700",,,,,57,",,7",38,",,7",44,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/11/2015,,,,,0.99,",,7,0700",,,,,57,",,7",28,",,7",42,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/12/2015,,,,,0.13,",,7,0700",,,,,52,",,7",42,",,7",49,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/13/2015,,,,,0.05,",,7,0700",,,,,56,",,7",46,",,7",47,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/14/2015,,,,,0.05,",,7,0700",0,"T,,7,",0,"T,,7,0700",48,",,7",31,",,7",31,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/16/2015,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",,,,,44,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/17/2015,,,,,0,",,7,0700",0,",,7,",,,55,",,7",23,",,7",26,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/18/2015,,,,,0,",,7,0700",0,",,7,",,,49,",,7",19,",,7",21,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/19/2015,,,,,0,",,7,0700",0,",,7,",,,57,",,7",21,",,7",52,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/20/2015,,,,,0.31,",,7,0700",,,,,58,",,7",38,",,7",39,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/21/2015,,,,,0,",,7,0700",0,",,7,",,,49,",,7",26,",,7",28,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/22/2015,,,,,0,",,7,0700",0,",,7,",,,49,",,7",27,",,7",47,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/23/2015,,,,,0,",,7,0700",0,",,7,",,,47,",,7",24,",,7",24,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/24/2015,,,,,0,",,7,0700",0,",,7,",,,33,",,7",17,",,7",22,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/25/2015,,,,,0,",,7,0700",0,",,7,",,,42,",,7",20,",,7",22,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/26/2015,,,,,0,",,7,0700",0,",,7,",,,46,",,7",21,",,7",27,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/27/2015,,,,,0,",,7,0700",0,",,7,",,,53,",,7",26,",,7",52,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/28/2015,,,,,0.02,",,7,0700",,,,,62,",,7",40,",,7",40,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/29/2015,,,,,0,",,7,0700",0,",,7,",,,40,",,7",21,",,7",23,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,11/30/2015,,,,,0,",,7,0700",0,",,7,",,,39,",,7",18,",,7",19,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/1/2015,,,,,0,",,7,0700",0,",,7,",,,39,",,7",19,",,7",28,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/2/2015,,,,,0.08,",,7,0700",,,,,40,",,7",28,",,7",37,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/3/2015,,,,,0.09,",,7,0700",,,,,49,",,7",36,",,7",36,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/4/2015,,,,,0,"T,,7,0700",,,,,43,",,7",34,",,7",36,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/5/2015,,,,,0,",,7,0700",0,",,7,",,,40,",,7",36,",,7",37,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/6/2015,,,,,0,",,7,0700",0,",,7,",,,44,",,7",20,",,7",23,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/7/2015,,,,,0,",,7,0700",0,",,7,",,,51,",,7",23,",,7",32,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/8/2015,,,,,0,",,7,0700",0,",,7,",,,44,",,7",28,",,7",32,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/9/2015,,,,,0,",,7,0700",0,",,7,",,,44,",,7",24,",,7",30,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/10/2015,,,,,0.02,",,7,0700",,,,,49,",,7",29,",,7",46,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/11/2015,,,,,0,",,7,0700",0,",,7,",,,53,",,7",36,",,7",48,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/12/2015,,,,,0,",,7,0700",0,",,7,",,,56,",,7",39,",,7",44,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/14/2015,,,,,0,",,7,0700",0,",,7,",,,56,",,7",38,",,7",41,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/15/2015,,,,,0.23,",,7,0700",,,,,60,",,7",40,",,7",47,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/16/2015,,,,,0,",,7,0700",0,",,7,",,,47,",,7",34,",,7",34,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/17/2015,,,,,0,",,7,0700",0,",,7,",,,46,",,7",32,",,7",45,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/18/2015,,,,,0.13,",,7,0700",,,,,52,",,7",35,",,7",35,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/19/2015,,,,,0,",,7,0700",0,",,7,",,,36,",,7",25,",,7",26,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/20/2015,,,,,0,",,7,0700",0,",,7,",,,31,",,7",25,",,7",29,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/21/2015,,,,,0,",,7,0700",0,",,7,",,,40,",,7",23,",,7",39,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/22/2015,,,,,0.01,",,7,0700",,,,,51,",,7",39,",,7",48,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/23/2015,,,,,0.27,",,7,0700",,,,,53,",,7",37,",,7",37,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/24/2015,,,,,0.25,",,7,0700",,,,,61,",,7",37,",,7",60,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/25/2015,,,,,0,",,7,0700",0,",,7,",,,68,",,7",33,",,7",35,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/26/2015,,,,,0,",,7,0700",0,",,7,",,,62,",,7",31,",,7",32,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/27/2015,,,,,0.5,",,7,0700",0,",,7,",0,",,7,0700",44,",,7",31,",,7",38,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/28/2015,,,,,0.07,",,7,0700",,,,,54,",,7",24,",,7",24,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/29/2015,,,,,0.7,",,7,0700",1.5,",,7,",2,",,7,0700",,,19,",,7",30,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/30/2015,,,,,0.08,",,7,0700",,,1,",,7,0700",38,",,7",30,",,7",35,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,12/31/2015,,,,,0.02,",,7,0700",,,0,"T,,7,0700",42,",,7",33,",,7",34,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/1/2016,,,,,0,"T,,7,0700",0,"T,,7,",0,",,7,0700",36,",,7",29,",,7",30,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/2/2016,,,,,0.02,",,7,0700",0.5,",,7,",0,"T,,7,0700",36,",,7",25,",,7",25,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/3/2016,,,,,0,",,7,0700",0,",,7,",0,"T,,7,0700",30,",,7",24,",,7",30,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/4/2016,,,,,0,"T,,7,0700",0,"T,,7,",0,"T,,7,0700",34,",,7",8,",,7",8,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/5/2016,,,,,0,",,7,0700",0,",,7,",0,"T,,7,0700",10,",,7",-12,",,7",0,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/6/2016,,,,,0,",,7,0700",0,",,7,",0,"T,,7,0700",23,",,7",0,",,7",13,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/7/2016,,,,,0,",,7,0700",0,",,7,",0,"T,,7,0700",42,",,7",11,",,7",17,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/8/2016,,,,,0,",,7,0700",0,",,7,",0,"T,,7,0700",41,",,7",11,",,7",12,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/9/2016,,,,,0,",,7,0700",0,",,7,",0,",,7,0700",38,",,7",12,",,7",35,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/10/2016,,,,,0.1,",,7,0700",,,,,47,",,7",35,",,7",40,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/11/2016,,,,,0.34,",,7,0700",,,,,51,",,7",20,",,7",21,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/12/2016,,,,,0,",,7,0700",0,",,7,",,,25,",,7",,,9,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/13/2016,,,,,0.07,",,7,0700",0,"T,,7,",1,",,7,0700",21,",,7",2,",,7",8,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/14/2016,,,,,0,"T,,7,0700",0,"T,,7,",1,",,7,0700",14,",,7",1,",,7",,,,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/15/2016,,,,,0,",,7,0700",0,",,7,",1,",,7,0700",27,",,7",14,",,7",14,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/17/2016,,,,,0.01,",,7,0700",0,"T,,7,",0,"T,,7,0700",37,",,7",-2,",,7",25,",,7,0700",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,1/18/2016,,,,,0.03,",,7,0700",0.5,",,7,",1,",,7,0700",26,",,7",-6,",,7",5,",,7,0700",,,,,,,,,,,,,,,,
